params_config_copy,final_num_active_users,final_treasury,total_rewards_paid,final_avg_balance,final_median_balance,final_gini_coefficient,users_broke_percent,total_actions_in_sim,avg_actions_per_active_user_per_step_overall,total_unique_word_instances_created,unique_popular_word_strings_count,total_popular_word_events,history_num_active_users,history_platform_attractiveness,history_avg_user_balance,POTENTIAL_USER_POOL_SIZE,INITIAL_ACTIVE_USERS,NUM_POLITICIANS,SIMULATION_STEPS,INITIAL_USER_BALANCE_MEAN,INITIAL_USER_BALANCE_STDDEV,REWARD_TO_ORIGINAL_SUBMITTER_SHARE,MIN_FRESHNESS_FOR_FULL_ORIGINATOR_COST_AND_REWARD,POPULARITY_DECAY_RATE,ENABLE_CHURN,CHURN_INACTIVITY_THRESHOLD_STEPS,CHURN_LOW_BALANCE_THRESHOLD_MULTIPLIER,CHURN_BASE_PROB_IF_CONDITIONS_MET,FINITE_DICTIONARY_SIZE,ZIPFIAN_ALPHA,INNOVATOR_OUT_OF_DICTIONARY_CHANCE,COMMON_WORD_VOCAB_SIZE,INNOVATOR_RARE_WORD_CHANCE,INNOVATOR_PROB_NEW_CONCEPT,INNOVATOR_PROB_AGREE,FOLLOWER_PROB_NEW_CONCEPT,FOLLOWER_PROB_AGREE,BALANCED_PROB_NEW_CONCEPT,BALANCED_PROB_AGREE,BASE_ATTRACTIVENESS_NO_USERS,BASE_ATTRACTIVENESS_WITH_USERS,ATTRACT_REWARD_SENSITIVITY,ATTRACT_ACTIVITY_SENSITIVITY,ATTRACT_FAIRNESS_SENSITIVITY,ATTRACT_BALANCE_SENSITIVITY,USER_ARCHETYPES_DIST,FOLLOWER_POPULARITY_BIAS_FACTOR,USER_ACTIVITY_RATE_ON_PLATFORM,COST_SUBMIT_FRESH_WORD,COST_INTERACT_STALE_WORD,POPULARITY_THRESHOLD_BASE,PLATFORM_RAKE_PERCENTAGE,FRESHNESS_DROP_AFTER_REWARD,REWARD_CYCLE_COOLDOWN_STEPS,FRESHNESS_DECAY_ON_INTERACT,FRESHNESS_RECOVERY_PER_DORMANT_STEP,EMPIRICAL_CASE_SCENARIO,CHURN_LOW_BALANCE_THRESHOLD
"{'POTENTIAL_USER_POOL_SIZE': 20000, 'INITIAL_ACTIVE_USERS': 100, 'NUM_POLITICIANS': 50, 'SIMULATION_STEPS': 240, 'INITIAL_USER_BALANCE_MEAN': 100, 'INITIAL_USER_BALANCE_STDDEV': 20, 'REWARD_TO_ORIGINAL_SUBMITTER_SHARE': 0.65, 'MIN_FRESHNESS_FOR_FULL_ORIGINATOR_COST_AND_REWARD': 0.8, 'POPULARITY_DECAY_RATE': 0.02, 'ENABLE_CHURN': True, 'CHURN_INACTIVITY_THRESHOLD_STEPS': 45, 'CHURN_LOW_BALANCE_THRESHOLD_MULTIPLIER': 1.8, 'CHURN_BASE_PROB_IF_CONDITIONS_MET': 0.025, 'FINITE_DICTIONARY_SIZE': 1500, 'ZIPFIAN_ALPHA': 1.1, 'INNOVATOR_OUT_OF_DICTIONARY_CHANCE': 0.04, 'COMMON_WORD_VOCAB_SIZE': 150, 'INNOVATOR_RARE_WORD_CHANCE': 0.1, 'INNOVATOR_PROB_NEW_CONCEPT': 0.6, 'INNOVATOR_PROB_AGREE': 0.3, 'FOLLOWER_PROB_NEW_CONCEPT': 0.1, 'FOLLOWER_PROB_AGREE': 0.8, 'BALANCED_PROB_NEW_CONCEPT': 0.35, 'BALANCED_PROB_AGREE': 0.55, 'BASE_ATTRACTIVENESS_NO_USERS': 0.03, 'BASE_ATTRACTIVENESS_WITH_USERS': 0.02, 'ATTRACT_REWARD_SENSITIVITY': 0.3, 'ATTRACT_ACTIVITY_SENSITIVITY': 0.4, 'ATTRACT_FAIRNESS_SENSITIVITY': 0.15, 'ATTRACT_BALANCE_SENSITIVITY': 0.2, 'USER_ARCHETYPES_DIST': {'Innovator': 0.2, 'Follower': 0.65, 'Balanced': 0.15}, 'FOLLOWER_POPULARITY_BIAS_FACTOR': 2.0, 'USER_ACTIVITY_RATE_ON_PLATFORM': 0.7, 'COST_SUBMIT_FRESH_WORD': 6, 'COST_INTERACT_STALE_WORD': 2, 'POPULARITY_THRESHOLD_BASE': 10, 'PLATFORM_RAKE_PERCENTAGE': 0.25, 'FRESHNESS_DROP_AFTER_REWARD': 0.15, 'REWARD_CYCLE_COOLDOWN_STEPS': 10, 'FRESHNESS_DECAY_ON_INTERACT': 0.005, 'FRESHNESS_RECOVERY_PER_DORMANT_STEP': 0.005, 'EMPIRICAL_CASE_SCENARIO': 'BaselineEngagement', 'CHURN_LOW_BALANCE_THRESHOLD': 3.6}",12735,481815.0,269417.58794813615,25.480149785374167,5.4614292376513,0.637216372694604,47.23989006674519,736258,0.433086827009501,32557,308,2829,"[117, 134, 151, 176, 204, 227, 248, 276, 307, 358, 381, 409, 442, 470, 503, 533, 571, 607, 635, 660, 716, 749, 782, 811, 844, 883, 927, 958, 1006, 1038, 1072, 1141, 1182, 1230, 1262, 1302, 1348, 1393, 1440, 1493, 1547, 1593, 1674, 1734, 1782, 1830, 1879, 1934, 1980, 2021, 2078, 2133, 2189, 2280, 2338, 2407, 2455, 2520, 2578, 2638, 2692, 2756, 2828, 2887, 2979, 3057, 3141, 3218, 3290, 3356, 3420, 3479, 3552, 3615, 3683, 3801, 3872, 3948, 4021, 4108, 4180, 4258, 4339, 4430, 4505, 4584, 4724, 4819, 4917, 5003, 5092, 5186, 5289, 5374, 5466, 5554, 5642, 5794, 5898, 6006, 6123, 6224, 6308, 6406, 6459, 6528, 6591, 6654, 6797, 6871, 6951, 7016, 7082, 7147, 7218, 7273, 7338, 7409, 7456, 7603, 7700, 7762, 7837, 7908, 7956, 8020, 8069, 8128, 8176, 8223, 8382, 8457, 8507, 8569, 8634, 8679, 8731, 8787, 8844, 8906, 8968, 9121, 9196, 9252, 9317, 9374, 9419, 9463, 9502, 9560, 9608, 9661, 9804, 9875, 9928, 9991, 10048, 10099, 10145, 10184, 10243, 10285, 10325, 10481, 10558, 10624, 10679, 10714, 10749, 10782, 10804, 10857, 10879, 10910, 11079, 11132, 11173, 11233, 11284, 11319, 11338, 11356, 11385, 11428, 11475, 11611, 11661, 11711, 11729, 11766, 11775, 11792, 11815, 11858, 11897, 11914, 12059, 12132, 12165, 12185, 12242, 12287, 12311, 12332, 12355, 12374, 12395, 12525, 12598, 12625, 12644, 12674, 12704, 12726, 12765, 12800, 12818, 12844, 12967, 13019, 13046, 13080, 13091, 13109, 13116, 13125, 13114, 13147, 13149, 13224, 13212, 13173, 13148, 13108, 13068, 13006, 12943, 12875, 12805, 12735]","[np.float64(0.25858978228992446), np.float64(0.3127515459238531), np.float64(0.34187672657735696), np.float64(0.4017186509396527), np.float64(0.4146587767560184), np.float64(0.4092662479225669), np.float64(0.4304928410750032), np.float64(0.4261591029014985), np.float64(0.4206150073963011), np.float64(0.7797174758488569), np.float64(0.4711000284159604), np.float64(0.4483844316219656), np.float64(0.42840116859857813), np.float64(0.45086559087841926), np.float64(0.4280909981229261), np.float64(0.4198113655053531), np.float64(0.42692617742585687), np.float64(0.41049617343711486), np.float64(0.4163513964182842), np.float64(0.4121522769300051), np.float64(0.5806639224848343), np.float64(0.4187001995229416), np.float64(0.4110170018448924), np.float64(0.4001172095269313), np.float64(0.4073304309486742), np.float64(0.3982174257876612), np.float64(0.39487182291915524), np.float64(0.38878881171390844), np.float64(0.39343456330821275), np.float64(0.3902216578941107), np.float64(0.392101862511082), np.float64(0.5859291223774012), np.float64(0.4097485844754832), np.float64(0.40159930197547083), np.float64(0.3935072582797528), np.float64(0.391859202368252), np.float64(0.38252294611006027), np.float64(0.3824561590873021), np.float64(0.3776959771554653), np.float64(0.3835029576140902), np.float64(0.37580979146377147), np.float64(0.3745583787158772), np.float64(0.5821716022780044), np.float64(0.3964001857602131), np.float64(0.38882495331068206), np.float64(0.3775169828908599), np.float64(0.38104622503608376), np.float64(0.3653982048238905), np.float64(0.369023624099167), np.float64(0.3665114166260111), np.float64(0.366915654961909), np.float64(0.3630583505168533), np.float64(0.36104677437318033), np.float64(0.5684661371914163), np.float64(0.3878942270246075), np.float64(0.3790708486439205), np.float64(0.35876306956868265), np.float64(0.36532856185828005), np.float64(0.3560064511508572), np.float64(0.3555670140922981), np.float64(0.3505998986270757), np.float64(0.3556764426974095), np.float64(0.347024510660992), np.float64(0.34789491442503284), np.float64(0.5631732548626767), np.float64(0.37428153497411004), np.float64(0.3624370433767703), np.float64(0.35292574903702006), np.float64(0.35661568298684315), np.float64(0.35153384389721), np.float64(0.3431600672891036), np.float64(0.34142291593760654), np.float64(0.3437526249863224), np.float64(0.3394459228515194), np.float64(0.3409504035124123), np.float64(0.5574294214336186), np.float64(0.36911118867649567), np.float64(0.35727118602583147), np.float64(0.3448694073912725), np.float64(0.3514840905616848), np.float64(0.3383308279150765), np.float64(0.3350343778016059), np.float64(0.3341608955105132), np.float64(0.3363645597146211), np.float64(0.32965956003203495), np.float64(0.33080020090000184), np.float64(0.545210132093476), np.float64(0.36737009347472904), np.float64(0.3488239506787994), np.float64(0.3356576832458628), np.float64(0.3398455349392767), np.float64(0.33016748496441), np.float64(0.32801230770998824), np.float64(0.3252562293909968), np.float64(0.3310934394485565), np.float64(0.32425757746165595), np.float64(0.32220638868330803), np.float64(0.5388134019757717), np.float64(0.35917416984343414), np.float64(0.34363774407545944), np.float64(0.3269998004432909), np.float64(0.33259349956698697), np.float64(0.32189795668559884), np.float64(0.31832644521132547), np.float64(0.2159528595774959), np.float64(0.22176826011568937), np.float64(0.21706980783424298), np.float64(0.21261753752467064), np.float64(0.424660707271481), np.float64(0.24638652314308154), np.float64(0.23603141754230053), np.float64(0.22115230986085924), np.float64(0.2214294222915376), np.float64(0.2125013090034842), np.float64(0.21005102408462287), np.float64(0.2064425987304727), np.float64(0.2089764380677189), np.float64(0.200462497448769), np.float64(0.2027868807387774), np.float64(0.41060183110279447), np.float64(0.23462619288845513), np.float64(0.22017032093417152), np.float64(0.20920034211449776), np.float64(0.21447127226513904), np.float64(0.2031161179810768), np.float64(0.19684694482391626), np.float64(0.19482131754350848), np.float64(0.19739305007152544), np.float64(0.188816140165142), np.float64(0.1918009444850938), np.float64(0.39722985315878445), np.float64(0.2225655283908061), np.float64(0.21066132874892593), np.float64(0.19673280993589756), np.float64(0.2015244122915402), np.float64(0.18953665660380833), np.float64(0.1832807633914841), np.float64(0.18041315192287102), np.float64(0.18333309893053976), np.float64(0.17721196132696568), np.float64(0.17778977224001366), np.float64(0.37968565841073854), np.float64(0.2141922466244187), np.float64(0.19994289565101728), np.float64(0.18383497622348619), np.float64(0.18656458042702936), np.float64(0.17628294062039304), np.float64(0.17179081406249505), np.float64(0.1705968128115206), np.float64(0.17380186141257928), np.float64(0.16754496965348095), np.float64(0.16602557769023044), np.float64(0.3641406476338075), np.float64(0.2033073589103999), np.float64(0.1860464137203137), np.float64(0.17680718010715887), np.float64(0.1765947019539533), np.float64(0.16911108617881446), np.float64(0.16327453998980188), np.float64(0.15987391970089285), np.float64(0.16572669236635504), np.float64(0.15843030154380947), np.float64(0.1564741579730687), np.float64(0.35126587298757117), np.float64(0.19431951430761893), np.float64(0.179387368936774), np.float64(0.1672183007957654), np.float64(0.16753562627817412), np.float64(0.1559898333885313), np.float64(0.15537902284700358), np.float64(0.15127142263677243), np.float64(0.15575325254817948), np.float64(0.14690752191208528), np.float64(0.14706239223898762), np.float64(0.33531055193360415), np.float64(0.1856755491502767), np.float64(0.17128473770661254), np.float64(0.15841182042016774), np.float64(0.16212856000600004), np.float64(0.15007785359126988), np.float64(0.14775368358383986), np.float64(0.14309688636407494), np.float64(0.15135976724247055), np.float64(0.141742797059872), np.float64(0.14220086754454714), np.float64(0.32285374022081115), np.float64(0.17970686585562343), np.float64(0.16317351744563371), np.float64(0.15187079532307704), np.float64(0.15455932502463457), np.float64(0.14492911900578764), np.float64(0.13975470384695096), np.float64(0.14205330122629825), np.float64(0.14258868283780107), np.float64(0.13719039887950393), np.float64(0.13610937850560098), np.float64(0.31787458727634976), np.float64(0.17340760831885446), np.float64(0.15679499098905939), np.float64(0.14783751254761165), np.float64(0.14530521608998045), np.float64(0.13954910622529826), np.float64(0.13615586783795935), np.float64(0.13249003670757162), np.float64(0.1335842736103326), np.float64(0.1300904231502661), np.float64(0.12966992094406496), np.float64(0.30252203426762614), np.float64(0.1658942871150271), np.float64(0.1508859688582965), np.float64(0.14018393272739244), np.float64(0.14220828110823627), np.float64(0.1313042473085612), np.float64(0.12849583418612467), np.float64(0.1279215952778723), np.float64(0.13020904853769552), np.float64(0.12437991625443137), np.float64(0.1259935936151605), np.float64(0.29372760538137155), np.float64(0.1594536646327541), np.float64(0.14402173672841825), np.float64(0.1314735573234308), np.float64(0.1370131584978232), np.float64(0.1279943841944822), np.float64(0.12300332793374422), np.float64(0.12382257377147407), np.float64(0.12509284240658405), np.float64(0.12108797348734751), np.float64(0.1210634574417224), np.float64(0.2826410094168007), np.float64(0.15285344555751165), np.float64(0.13686237888367894), np.float64(0.12519216208847234), np.float64(0.12928552548507896), np.float64(0.12271622342009036), np.float64(0.11586227230364796), np.float64(0.11270330961696087), np.float64(0.11531343938837535), np.float64(0.10810646020413237), np.float64(0.10950108615472698)]","[np.float64(102.24725239358561), np.float64(100.74617603317348), np.float64(98.80323201692335), np.float64(97.55044382851152), np.float64(96.1053241004803), np.float64(95.72170417992625), np.float64(94.55712251614835), np.float64(93.86473882538967), np.float64(92.60297088953598), np.float64(94.19754078187341), np.float64(93.35450353291935), np.float64(92.27280704240285), np.float64(90.89683170547337), np.float64(90.24180719977244), np.float64(88.98845455171704), np.float64(87.74643994326725), np.float64(86.97004438621919), np.float64(85.98193504312991), np.float64(84.85277116887232), np.float64(83.45007275808533), np.float64(83.76797486068192), np.float64(82.70760814705834), np.float64(81.50492499280195), np.float64(80.82855730076096), np.float64(80.13138455094325), np.float64(79.15754725415098), np.float64(78.21794428007462), np.float64(77.0849414984609), np.float64(76.37122960284465), np.float64(75.10645882113651), np.float64(74.22020095935534), np.float64(75.04161633381673), np.float64(74.39857320685942), np.float64(73.7057110306265), np.float64(72.67298952338585), np.float64(71.99830458593325), np.float64(71.21608358576461), np.float64(70.57448885255812), np.float64(69.94438839856615), np.float64(69.76520742189923), np.float64(69.10894497599632), np.float64(68.15973768126213), np.float64(69.17010794780828), np.float64(68.8118037864257), np.float64(68.25292612823755), np.float64(67.36981510232881), np.float64(66.75372858904917), np.float64(66.04162075590295), np.float64(65.27897683795936), np.float64(64.49236677456788), np.float64(63.83339955145137), np.float64(63.11739255308878), np.float64(62.686005288156615), np.float64(64.06106193801573), np.float64(63.667173912340694), np.float64(63.2544162846654), np.float64(62.38525260186607), np.float64(61.98268004755396), np.float64(61.30762367130749), np.float64(60.68965753713656), np.float64(60.0744613798076), np.float64(59.61998793037179), np.float64(59.30388804048363), np.float64(58.60914854429056), np.float64(59.77911672593171), np.float64(59.70388297824202), np.float64(59.46688225721394), np.float64(59.201143181622534), np.float64(58.75687240005477), np.float64(57.997563438122704), np.float64(57.379097393366145), np.float64(56.79141409578186), np.float64(56.373293339590155), np.float64(55.93724878827288), np.float64(55.626878086873326), np.float64(57.22987764401117), np.float64(56.839723100469186), np.float64(56.44780284529893), np.float64(55.99387219822769), np.float64(55.612452862479444), np.float64(55.24691575799045), np.float64(54.8261682590144), np.float64(54.375697936041014), np.float64(54.005100020978446), np.float64(53.55447122878503), np.float64(53.17748042930576), np.float64(54.63991024590444), np.float64(54.39552273973772), np.float64(54.081814399573645), np.float64(53.72995561489426), np.float64(53.398423028351516), np.float64(53.10231112168214), np.float64(52.8293536624201), np.float64(52.3921733136533), np.float64(52.11172988958737), np.float64(51.786090700153636), np.float64(51.409913220349566), np.float64(53.047990274244015), np.float64(52.87297785262999), np.float64(52.6052855949045), np.float64(52.339392616932976), np.float64(52.023953570010754), np.float64(51.65134145759767), np.float64(51.23647237291375), np.float64(50.524674203334285), np.float64(50.03202397179663), np.float64(49.39666433178311), np.float64(48.85038737452535), np.float64(50.223383652077544), np.float64(49.916740028471715), np.float64(49.66724479568452), np.float64(49.131885819812936), np.float64(48.72003473126493), np.float64(47.990157783637706), np.float64(47.39528856513121), np.float64(46.814560993819796), np.float64(46.24429570311145), np.float64(45.721949617006715), np.float64(45.06629094376899), np.float64(46.561453980686395), np.float64(46.32443039880489), np.float64(45.86144251226735), np.float64(45.41827481719737), np.float64(44.99201823081882), np.float64(44.32550802982326), np.float64(43.7514152858494), np.float64(43.18640223639725), np.float64(42.79111823202601), np.float64(42.17576020177946), np.float64(41.617946535482304), np.float64(43.24041701960748), np.float64(43.12939375596519), np.float64(42.665689604171014), np.float64(42.25905417044735), np.float64(41.858414767947295), np.float64(41.38685541947624), np.float64(40.92811027432525), np.float64(40.44766799789963), np.float64(40.10498550494059), np.float64(39.63584596913683), np.float64(39.282942263204546), np.float64(40.88077333873179), np.float64(40.635294342394566), np.float64(40.34965697295204), np.float64(39.86303798987807), np.float64(39.566145170203754), np.float64(39.094519405449404), np.float64(38.68494539687634), np.float64(38.25668321876622), np.float64(38.031452960149124), np.float64(37.5610529894777), np.float64(37.211665053442694), np.float64(38.782381143963484), np.float64(38.644004268767596), np.float64(38.363417990670044), np.float64(38.0586022718205), np.float64(37.84942812086618), np.float64(37.51163684912747), np.float64(37.14532854857126), np.float64(36.855640524006766), np.float64(36.53040055178196), np.float64(36.05958660772591), np.float64(35.74572878269318), np.float64(37.365611412482835), np.float64(37.23924998066094), np.float64(37.045257104804264), np.float64(36.65279347189926), np.float64(36.3796107735208), np.float64(36.12829041122666), np.float64(35.783592364837766), np.float64(35.35863166657637), np.float64(35.08519059143731), np.float64(34.763197470985375), np.float64(34.40505963993382), np.float64(36.053298519295645), np.float64(35.935778938947635), np.float64(35.642978395727425), np.float64(35.39749720620172), np.float64(35.168419244180605), np.float64(34.92579353728761), np.float64(34.6576639823202), np.float64(34.383613190924216), np.float64(34.06859870622124), np.float64(33.83411475535891), np.float64(33.522292963056685), np.float64(35.020146741122254), np.float64(34.88607802759257), np.float64(34.74304126429652), np.float64(34.39316550732424), np.float64(34.214540843749155), np.float64(33.83625323023556), np.float64(33.54295803468001), np.float64(33.21613020043219), np.float64(32.92332931388633), np.float64(32.653349231443954), np.float64(32.25491731481325), np.float64(33.7328945959777), np.float64(33.68337229704113), np.float64(33.53238869576806), np.float64(33.1706748251658), np.float64(32.97380747167206), np.float64(32.699641028099855), np.float64(32.39196479166216), np.float64(32.11540367061121), np.float64(31.813264309119546), np.float64(31.54353302925891), np.float64(31.24389264737207), np.float64(32.77086794819016), np.float64(32.69862557289624), np.float64(32.49709829953475), np.float64(32.20958922629064), np.float64(32.04963925377268), np.float64(31.807834301049283), np.float64(31.58046211833913), np.float64(31.31492121254093), np.float64(31.100553469222405), np.float64(30.865371418053844), np.float64(30.592474162771506), np.float64(31.977798358808343), np.float64(31.905032453396938), np.float64(31.716559906335924), np.float64(31.52490676711311), np.float64(31.34249512317082), np.float64(31.074667385952022), np.float64(30.806350731277696), np.float64(30.528427237092902), np.float64(30.239784264562456), np.float64(29.969979070591588), np.float64(29.66468301612864), np.float64(30.72743316760771), np.float64(30.38962427135963), np.float64(29.9085237207322), np.float64(29.406355507805568), np.float64(28.955345407844806), np.float64(28.420027177069525), np.float64(27.795661984365776), np.float64(27.2208719842785), np.float64(26.65888286591308), np.float64(26.076656448636545), np.float64(25.480149785374167)]",20000,100,50,240,100,20,0.65,0.8,0.02,True,45,1.8,0.025,1500,1.1,0.04,150,0.1,0.6,0.3,0.1,0.8,0.35,0.55,0.03,0.02,0.3,0.4,0.15,0.2,"{'Innovator': 0.2, 'Follower': 0.65, 'Balanced': 0.15}",2.0,0.7,6,2,10,0.25,0.15,10,0.005,0.005,BaselineEngagement,3.6
