params_config_copy,final_num_active_users,final_treasury,total_rewards_paid,final_avg_balance,final_median_balance,final_gini_coefficient,users_broke_percent,total_actions_in_sim,avg_actions_per_active_user_per_step_overall,total_unique_word_instances_created,unique_popular_word_strings_count,total_popular_word_events,history_num_active_users,history_platform_attractiveness,history_avg_user_balance
"{'POTENTIAL_USER_POOL_SIZE': 20000, 'INITIAL_ACTIVE_USERS': 100, 'NUM_POLITICIANS': 50, 'SIMULATION_STEPS': 240, 'INITIAL_USER_BALANCE_MEAN': 100, 'INITIAL_USER_BALANCE_STDDEV': 20, 'REWARD_TO_ORIGINAL_SUBMITTER_SHARE': 0.65, 'MIN_FRESHNESS_FOR_FULL_ORIGINATOR_COST_AND_REWARD': 0.8, 'POPULARITY_DECAY_RATE': 0.02, 'ENABLE_CHURN': True, 'FINITE_DICTIONARY_SIZE': 1500, 'ZIPFIAN_ALPHA': 1.1, 'INNOVATOR_OUT_OF_DICTIONARY_CHANCE': 0.04, 'COMMON_WORD_VOCAB_SIZE': 150, 'INNOVATOR_RARE_WORD_CHANCE': 0.1, 'COST_SUBMIT_FRESH_WORD': 4, 'COST_INTERACT_STALE_WORD': 1, 'PLATFORM_RAKE_PERCENTAGE': 0.1, 'CHURN_INACTIVITY_THRESHOLD_STEPS': 60, 'CHURN_LOW_BALANCE_THRESHOLD_MULTIPLIER': 1.5, 'CHURN_BASE_PROB_IF_CONDITIONS_MET': 0.015, 'POPULARITY_THRESHOLD_BASE': 10, 'FRESHNESS_DROP_AFTER_REWARD': 0.15, 'REWARD_CYCLE_COOLDOWN_STEPS': 5, 'FRESHNESS_DECAY_ON_INTERACT': 0.005, 'FRESHNESS_RECOVERY_PER_DORMANT_STEP': 0.005, 'EMPIRICAL_CASE_SCENARIO': 'BaselineEngagement', 'BASE_ATTRACTIVENESS_NO_USERS': 0.03, 'BASE_ATTRACTIVENESS_WITH_USERS': 0.02, 'ATTRACT_REWARD_SENSITIVITY': 0.3, 'ATTRACT_ACTIVITY_SENSITIVITY': 0.4, 'ATTRACT_FAIRNESS_SENSITIVITY': 0.15, 'ATTRACT_BALANCE_SENSITIVITY': 0.2, 'INNOVATOR_PROB_NEW_CONCEPT': 0.6, 'INNOVATOR_PROB_AGREE': 0.3, 'FOLLOWER_PROB_NEW_CONCEPT': 0.1, 'FOLLOWER_PROB_AGREE': 0.8, 'BALANCED_PROB_NEW_CONCEPT': 0.35, 'BALANCED_PROB_AGREE': 0.55, 'USER_ARCHETYPES_DIST': {'Innovator': 0.2, 'Follower': 0.65, 'Balanced': 0.15}, 'FOLLOWER_POPULARITY_BIAS_FACTOR': 2.0, 'USER_ACTIVITY_RATE_ON_PLATFORM': 0.7, 'CHURN_LOW_BALANCE_THRESHOLD': 1.5, 'POTENTIAL_JOIN_TRIALS_PER_STEP': 50, 'MAX_NEW_JOINS_PER_STEP_SCALER': 0.02, 'CHURN_GRACE_PERIOD_STEPS': 20, 'TARGET_BROKE_AMONG_ACTIVE_PERCENT': 5.0}",16978,200616.60000418324,341166.2572348263,19.70512621083198,11.353482094678597,0.59438934755266,38.485098362586875,1420368,0.5330581164280098,47359,939,8304,"[116, 135, 150, 180, 206, 239, 272, 301, 341, 373, 405, 438, 470, 505, 545, 572, 605, 643, 679, 714, 754, 793, 836, 883, 921, 960, 1009, 1050, 1095, 1132, 1179, 1220, 1274, 1327, 1374, 1429, 1486, 1540, 1592, 1644, 1698, 1750, 1804, 1860, 1915, 1966, 2027, 2095, 2141, 2207, 2283, 2353, 2435, 2507, 2578, 2645, 2719, 2795, 2882, 2972, 3056, 3135, 3217, 3314, 3416, 3506, 3598, 3694, 3805, 3901, 3997, 4105, 4228, 4331, 4441, 4533, 4650, 4754, 4872, 4996, 5135, 5264, 5386, 5507, 5646, 5783, 5927, 6065, 6203, 6353, 6500, 6640, 6792, 6945, 7076, 7230, 7405, 7566, 7746, 7913, 8098, 8297, 8495, 8679, 8885, 9078, 9296, 9495, 9714, 9934, 10173, 10419, 10655, 10893, 11125, 11345, 11589, 11825, 12087, 12340, 12604, 12865, 13170, 13470, 13762, 14026, 14371, 14647, 14970, 15282, 15579, 15893, 16265, 16589, 16960, 17271, 17612, 17952, 18340, 18734, 19127, 19334, 19446, 19511, 19575, 19583, 19584, 19588, 19578, 19579, 19563, 19557, 19538, 19529, 19524, 19514, 19498, 19490, 19477, 19457, 19442, 19431, 19418, 19402, 19389, 19372, 19360, 19343, 19326, 19313, 19297, 19284, 19260, 19239, 19219, 19192, 19169, 19145, 19125, 19103, 19090, 19064, 19044, 19019, 19000, 18976, 18955, 18936, 18906, 18889, 18861, 18847, 18815, 18795, 18774, 18752, 18729, 18696, 18666, 18636, 18605, 18569, 18533, 18488, 18447, 18400, 18363, 18314, 18276, 18245, 18212, 18176, 18145, 18107, 18065, 18025, 17992, 17946, 17898, 17850, 17803, 17766, 17735, 17697, 17655, 17610, 17572, 17526, 17476, 17434, 17383, 17344, 17301, 17264, 17217, 17171, 17118, 17070, 17024, 16978]","[np.float64(0.28872346240184277), np.float64(0.34540590570905855), np.float64(0.33327746166683947), np.float64(0.40172641680962956), np.float64(0.4781298468574069), np.float64(0.4680837485460904), np.float64(0.5817977259576649), np.float64(0.4942975735158578), np.float64(0.5923678511115105), np.float64(0.47523717021295214), np.float64(0.49410555156235947), np.float64(0.4766518719490222), np.float64(0.4888521877568349), np.float64(0.44712007449710905), np.float64(0.4815117578246079), np.float64(0.4378741051454027), np.float64(0.45076960135826477), np.float64(0.44687970958879497), np.float64(0.4649367655541978), np.float64(0.45035112255721427), np.float64(0.4703128321173174), np.float64(0.4383164984591184), np.float64(0.44569062905336054), np.float64(0.4393300906102431), np.float64(0.4584518169620529), np.float64(0.432617609198473), np.float64(0.45873473592928293), np.float64(0.4290621744899085), np.float64(0.4291804543221249), np.float64(0.4397220689289634), np.float64(0.4542377640045774), np.float64(0.4275832526796835), np.float64(0.4513461153628385), np.float64(0.42119451888238035), np.float64(0.4277082301404195), np.float64(0.42221331007897533), np.float64(0.4473024837297025), np.float64(0.4254382746389669), np.float64(0.4505823641874479), np.float64(0.41361319132337404), np.float64(0.4220951142661923), np.float64(0.419319734457474), np.float64(0.43849418254085926), np.float64(0.41555025597212225), np.float64(0.43992940715976103), np.float64(0.4118801376508314), np.float64(0.4144359825531082), np.float64(0.41486244580431153), np.float64(0.43699522171338323), np.float64(0.4119334287324978), np.float64(0.4397396146934103), np.float64(0.40387385886919386), np.float64(0.41373540799939773), np.float64(0.4120257660271549), np.float64(0.43005238025910475), np.float64(0.4066303489639146), np.float64(0.4357471393710483), np.float64(0.402159299000173), np.float64(0.40910920976714094), np.float64(0.41128473201320626), np.float64(0.4316074646310741), np.float64(0.40829110726092793), np.float64(0.43524579130786945), np.float64(0.4091958144505092), np.float64(0.41567276048269564), np.float64(0.4085025264838138), np.float64(0.437541741275339), np.float64(0.4085178914453165), np.float64(0.437830574738546), np.float64(0.4058461036720843), np.float64(0.41100036501332615), np.float64(0.41153017717344353), np.float64(0.4272872026918318), np.float64(0.402081233424592), np.float64(0.432832961622402), np.float64(0.40157118994883856), np.float64(0.4066302456432297), np.float64(0.4040689127285653), np.float64(0.4278641615271447), np.float64(0.3986650999183805), np.float64(0.4275972044587665), np.float64(0.3965656400442151), np.float64(0.40253179065494327), np.float64(0.399484220590527), np.float64(0.42189747395469074), np.float64(0.40129857670244196), np.float64(0.42639514005118545), np.float64(0.39678257281243823), np.float64(0.40189437480065865), np.float64(0.4051661020491515), np.float64(0.420197011250442), np.float64(0.39670132626885357), np.float64(0.42542941691495745), np.float64(0.3932935379769889), np.float64(0.39946024318639184), np.float64(0.40318240952741397), np.float64(0.42344732409673236), np.float64(0.39979518516060286), np.float64(0.42868129164183366), np.float64(0.3958711472188948), np.float64(0.40252729952407074), np.float64(0.4002520195291459), np.float64(0.42083948562219853), np.float64(0.39649947693117427), np.float64(0.4267060141649075), np.float64(0.39294117206483087), np.float64(0.40076625528924725), np.float64(0.4021151188641142), np.float64(0.4185837055729559), np.float64(0.39470930299729795), np.float64(0.4245906439244924), np.float64(0.39468496072563974), np.float64(0.40048848439969004), np.float64(0.39954225207874755), np.float64(0.42078756838020304), np.float64(0.39559324017846476), np.float64(0.4271505927975031), np.float64(0.39414722243975625), np.float64(0.3990503646324776), np.float64(0.39770940782580055), np.float64(0.4208575711483141), np.float64(0.3951751624973119), np.float64(0.42574598953596876), np.float64(0.3913464110278379), np.float64(0.4000209553643972), np.float64(0.3984735538391314), np.float64(0.42069019579990685), np.float64(0.3926050179375719), np.float64(0.42329961074430456), np.float64(0.3908218764682646), np.float64(0.3994056082956161), np.float64(0.3964831805809209), np.float64(0.41882625193323947), np.float64(0.39389509141288714), np.float64(0.42392132397224364), np.float64(0.38851810429697214), np.float64(0.39774772081714943), np.float64(0.3962187783093359), np.float64(0.4187762721909566), np.float64(0.3928452313675894), np.float64(0.42303818584619496), np.float64(0.3912169964946611), np.float64(0.3987878892846222), np.float64(0.3988575751793163), np.float64(0.4182727820263846), np.float64(0.39134720925063654), np.float64(0.42305627578037075), np.float64(0.38920648763109367), np.float64(0.39453506190150645), np.float64(0.3942572697969268), np.float64(0.4154997362240657), np.float64(0.38676308594309544), np.float64(0.41839084636647084), np.float64(0.38240213230131975), np.float64(0.3926323166918744), np.float64(0.38985718667522656), np.float64(0.4094054793634172), np.float64(0.38223423183545696), np.float64(0.4145758471118447), np.float64(0.3782256588864596), np.float64(0.3845050673436091), np.float64(0.383401505503583), np.float64(0.4036600553897616), np.float64(0.3771810254707169), np.float64(0.4069136581667916), np.float64(0.37374586831151424), np.float64(0.37804604018777155), np.float64(0.3782942608567686), np.float64(0.39827606995414433), np.float64(0.37029345952060777), np.float64(0.2994644776972152), np.float64(0.2666916315377026), np.float64(0.2726331669385508), np.float64(0.2702116720047033), np.float64(0.289655240333093), np.float64(0.2644142100675422), np.float64(0.2928507037560606), np.float64(0.25931773731201657), np.float64(0.26400079023294787), np.float64(0.2618332810459221), np.float64(0.2840346404604225), np.float64(0.2540695261384621), np.float64(0.2869963403928997), np.float64(0.25179361291869407), np.float64(0.2549699623848034), np.float64(0.2544293802468083), np.float64(0.2730639099438197), np.float64(0.24654364751573657), np.float64(0.27516779434082095), np.float64(0.24254691676483384), np.float64(0.24723342536831575), np.float64(0.2454345457621346), np.float64(0.2648023285132991), np.float64(0.23775364570502536), np.float64(0.26434529640491056), np.float64(0.23137964674775188), np.float64(0.23539039042754958), np.float64(0.23296892381803855), np.float64(0.2546499550312876), np.float64(0.22340231245452732), np.float64(0.2547724803462996), np.float64(0.22197987099386954), np.float64(0.22620999919134985), np.float64(0.22444110508299212), np.float64(0.2418038500380518), np.float64(0.21593019594602406), np.float64(0.24444164284699813), np.float64(0.20879214303926372), np.float64(0.21651778093930127), np.float64(0.21355065712698215), np.float64(0.23064580536519116), np.float64(0.2056158860339742), np.float64(0.2354899125400121), np.float64(0.20091839219705673), np.float64(0.20248684818602022), np.float64(0.2049958217203721), np.float64(0.22241286896401227), np.float64(0.19262720129051805), np.float64(0.22222856435992752), np.float64(0.19024243931878884), np.float64(0.19490004844564116), np.float64(0.19297015672579346), np.float64(0.2106770535903608), np.float64(0.18557608376541432), np.float64(0.21435054880653745), np.float64(0.18002568382053954), np.float64(0.18529424763454197), np.float64(0.1812555600733667), np.float64(0.20216562800813045), np.float64(0.17610909346426104), np.float64(0.20238576273361744), np.float64(0.17140829390717446), np.float64(0.17666755315411045), np.float64(0.17327189287965092), np.float64(0.18915922395477988), np.float64(0.16729104673583475), np.float64(0.19210673383569357), np.float64(0.16068429411603244), np.float64(0.16503447602608076), np.float64(0.16429386184690606)]","[np.float64(97.79252621899037), np.float64(96.99243952625444), np.float64(96.28669414941965), np.float64(94.83980563501639), np.float64(94.42220348293546), np.float64(94.59178476179875), np.float64(95.29098907400457), np.float64(94.5458042860243), np.float64(94.9697775902546), np.float64(94.99096085462293), np.float64(94.6059531771196), np.float64(94.34182492574985), np.float64(93.95868115075871), np.float64(93.41828741120506), np.float64(93.28669216773928), np.float64(92.65486010494114), np.float64(92.10223172503397), np.float64(91.66778846520397), np.float64(90.94965292405412), np.float64(90.12216386584453), np.float64(89.5194436884427), np.float64(89.22075695782426), np.float64(88.81087180136295), np.float64(88.4585316258957), np.float64(87.90542763645426), np.float64(87.2719155010406), np.float64(86.9972743764013), np.float64(86.51760947707001), np.float64(85.99768617667732), np.float64(85.56610391183135), np.float64(85.08356260206342), np.float64(84.68136110327292), np.float64(84.5982295271541), np.float64(84.25668906583059), np.float64(83.59430727706375), np.float64(83.38585313404154), np.float64(83.19781470258218), np.float64(82.93058194030597), np.float64(82.57354202724073), np.float64(82.10727119623716), np.float64(81.63576088741425), np.float64(81.2368210989205), np.float64(80.88190198515383), np.float64(80.49775209391552), np.float64(80.16608733850337), np.float64(79.72605449910081), np.float64(79.45089533577121), np.float64(79.14475725867739), np.float64(78.77963977098726), np.float64(78.4726674065422), np.float64(78.3952180532862), np.float64(78.20260785557124), np.float64(77.9279535157535), np.float64(77.67466133867428), np.float64(77.32976719886743), np.float64(76.92916343585257), np.float64(76.8688519346259), np.float64(76.5515758379945), np.float64(76.34823061447021), np.float64(76.24019519259168), np.float64(76.01922523069958), np.float64(75.87428718381771), np.float64(75.67803764704911), np.float64(75.58141460157564), np.float64(75.49933316735725), np.float64(75.19799814652227), np.float64(74.97213666389187), np.float64(74.61604239130588), np.float64(74.52485092843091), np.float64(74.34977871861278), np.float64(74.05974743658928), np.float64(73.93702557088909), np.float64(74.01538356669454), np.float64(73.7823798708216), np.float64(73.66540337903739), np.float64(73.27912844932914), np.float64(73.10745176492131), np.float64(72.95823790217558), np.float64(72.82574413804561), np.float64(72.61889581566943), np.float64(72.6049579042761), np.float64(72.47597269250561), np.float64(72.28575805734972), np.float64(72.05696800096037), np.float64(72.01745626590626), np.float64(71.80305868949955), np.float64(71.77660695697092), np.float64(71.61353034712944), np.float64(71.41254564248972), np.float64(71.27240925353735), np.float64(71.18972638320604), np.float64(71.01700438309594), np.float64(70.95814872000335), np.float64(70.784438200943), np.float64(70.54457925204348), np.float64(70.39047938130744), np.float64(70.38309585677561), np.float64(70.24466398945299), np.float64(70.27794354012566), np.float64(70.14438987382762), np.float64(70.11389626416229), np.float64(70.08144366771492), np.float64(70.07463950090767), np.float64(69.91906576650987), np.float64(69.85513565718412), np.float64(69.68674754836229), np.float64(69.61737491978855), np.float64(69.50720668879582), np.float64(69.5893493277413), np.float64(69.45285461506082), np.float64(69.50878282689966), np.float64(69.49392109141444), np.float64(69.47932509237877), np.float64(69.4218313072203), np.float64(69.33839373093133), np.float64(69.18550814106072), np.float64(69.1825346632914), np.float64(69.02781031102734), np.float64(69.0034320607325), np.float64(68.91759337489295), np.float64(68.87179831372144), np.float64(68.79816376407207), np.float64(68.90784580952631), np.float64(68.82189508545854), np.float64(68.74732808661088), np.float64(68.61975335695466), np.float64(68.73919504967121), np.float64(68.57569425931392), np.float64(68.63551110881886), np.float64(68.59498800913693), np.float64(68.48407893069677), np.float64(68.41252966706973), np.float64(68.4649080564709), np.float64(68.34322570240433), np.float64(68.38540537136858), np.float64(68.26468689545428), np.float64(68.22487862412267), np.float64(68.1405537671202), np.float64(68.22062087940962), np.float64(68.1446018417798), np.float64(68.1703337561174), np.float64(67.77080500874173), np.float64(67.26151468521618), np.float64(66.69084574215421), np.float64(66.18770190657966), np.float64(65.53125889024032), np.float64(64.9474427912655), np.float64(64.25339491219137), np.float64(63.575675117524305), np.float64(62.8812082645791), np.float64(62.27548297143018), np.float64(61.57310543903208), np.float64(61.003451597634076), np.float64(60.29890083521385), np.float64(59.608706332901164), np.float64(58.935525081619346), np.float64(58.36185113680591), np.float64(57.68364730186418), np.float64(57.10873765212243), np.float64(56.45350150018621), np.float64(55.81201238989771), np.float64(55.15974881743248), np.float64(54.59722298306312), np.float64(53.95604817474199), np.float64(53.41338660400665), np.float64(52.76823740603172), np.float64(52.13375248507163), np.float64(51.511051455665104), np.float64(50.954876421042435), np.float64(50.30855437260734), np.float64(49.77508505592146), np.float64(49.12662055768215), np.float64(48.536159837290974), np.float64(47.95133268311515), np.float64(47.43460113494172), np.float64(46.84231886123136), np.float64(46.352349440214084), np.float64(45.760174790782635), np.float64(45.185538579061856), np.float64(44.61035459006524), np.float64(44.084050993019346), np.float64(43.50574997412988), np.float64(43.0141192926864), np.float64(42.43370213990857), np.float64(41.877218309867104), np.float64(41.33752821836067), np.float64(40.863784875784525), np.float64(40.29604998469224), np.float64(39.85325865719818), np.float64(39.27830289954947), np.float64(38.75616167240486), np.float64(38.213464615484284), np.float64(37.7810436355338), np.float64(37.24613200301975), np.float64(36.817057758735984), np.float64(36.27403981096764), np.float64(35.775245057803545), np.float64(35.286639378182095), np.float64(34.86737450388779), np.float64(34.37727517882259), np.float64(33.984452064994365), np.float64(33.504787770927145), np.float64(33.04629217364404), np.float64(32.610249997773444), np.float64(32.24585592573503), np.float64(31.813183113869574), np.float64(31.45651443003834), np.float64(31.017355572058136), np.float64(30.592594624382475), np.float64(30.172693025072444), np.float64(29.82034267096978), np.float64(29.38254750501566), np.float64(29.042881730316836), np.float64(28.599044553100317), np.float64(28.20100789398223), np.float64(27.80517449345387), np.float64(27.459188448537166), np.float64(27.072359608653997), np.float64(26.769974575751675), np.float64(26.36427329583343), np.float64(25.98926453463374), np.float64(25.606114220994574), np.float64(25.28866718776188), np.float64(24.90651944677695), np.float64(24.623415877558127), np.float64(24.234495669905083), np.float64(23.8680090291374), np.float64(23.516034657569442), np.float64(23.247042989641024), np.float64(22.878157768595937), np.float64(22.614217161422292), np.float64(22.239708046997606), np.float64(21.89549111087896), np.float64(21.54518369862985), np.float64(21.280065630813645), np.float64(20.939851214892478), np.float64(20.699282669393483), np.float64(20.34593606159096), np.float64(20.023652098249833), np.float64(19.70512621083198)]"
